,분기,행정동_코드_명,업종,연령대_10_매출_금액,연령대_20_매출_금액,연령대_10_매출_건수,연령대_20_매출_건수
50570,3,장안1동,철물점,0,25507501,0,1502
50571,3,장안1동,가전제품수리,0,5873567,0,241
50572,3,장안2동,한식음식점,34674441,1035927050,1976,30135
50573,3,장안2동,치킨전문점,674080,28461247,35,893
50574,3,장안2동,섬유제품,0,28986288,0,50
50575,3,전농1동,세탁소,16269,10597998,5,565
50576,3,전농1동,자동차미용,0,0,0,0
50577,3,전농1동,제과점,1320337,7507107,210,773
50578,3,전농1동,운동/경기용품,0,11795937,0,240
50579,3,제기동,가전제품수리,0,0,0,0
50580,3,전농2동,한식음식점,5966283,110300022,327,3630
50581,3,전농2동,제과점,1177239,16755554,166,1588
50582,3,제기동,한식음식점,42547564,1157116861,2690,63064
50583,3,제기동,인테리어,0,0,0,0
50584,3,청량리동,일반의원,46780025,1565203835,1135,28495
50585,3,청량리동,의약품,5816343,216843243,908,23736
50586,3,청량리동,컴퓨터및주변장치판매,0,0,0,0
50587,3,회기동,미용실,7351380,227512270,209,5432
50588,3,회기동,문구,9779004,150192321,1227,16814
50589,3,회기동,중식음식점,17172178,282950214,1301,15080
50590,3,휘경1동,한식음식점,24241138,772246642,1362,35261
50591,3,망우3동,분식전문점,2629562,37278289,263,3618
50592,3,망우3동,호프-간이주점,0,19881038,0,494
50593,3,망우본동,자동차수리,0,46943500,0,460
50594,3,망우본동,중식음식점,2527222,39747823,315,2967
50595,3,망우본동,분식전문점,6010181,66556058,959,6740
50596,3,망우본동,반찬가게,4856246,37991719,2906,7002
50597,3,면목2동,중식음식점,276477,10341519,12,544
50598,3,면목3·8동,외국어학원,0,0,0,0
50599,3,면목2동,일반의류,0,3212231,0,71
50600,3,면목3·8동,치킨전문점,3929889,36120224,204,1601
50601,3,면목3·8동,철물점,0,2617944,0,209
50602,3,면목3·8동,컴퓨터및주변장치판매,0,0,0,0
50603,3,면목4동,청과상,0,4818355,0,287
50604,3,면목4동,치과의원,78334,1095140,9,91
50605,3,면목4동,조명용품,0,62793269,0,566
50606,3,면목5동,자동차수리,0,55963817,0,587
50607,3,면목5동,세탁소,0,0,0,0
50608,3,면목7동,안경,2574544,58928478,49,876
50609,3,면목7동,스포츠클럽,43368,14222624,4,26
50610,3,장위1동,스포츠 강습,0,3440697,0,20
50611,3,면목본동,한식음식점,39421128,1266712856,1770,46639
50612,3,면목본동,세탁소,54381,1833017,9,83
50613,3,면목본동,미곡판매,0,0,0,0
50614,3,면목본동,철물점,0,4311415,0,238
50615,3,묵1동,철물점,0,0,0,0
50616,3,묵1동,반찬가게,1383822,10612183,822,2319
50617,3,묵1동,서적,626003,4009914,70,110
50618,3,묵1동,한의원,0,8619108,0,686
50619,3,묵1동,제과점,3354394,105267117,484,12213
50620,3,상봉1동,미용실,1269229,12994972,47,561
50621,3,묵1동,네일숍,0,2574578,0,29
50622,3,묵2동,가구,0,0,0,0
50623,3,상봉1동,자동차수리,0,0,0,0
50624,3,상봉1동,예술학원,0,0,0,0
50625,3,상봉2동,분식전문점,19091461,214208809,1563,20219
50626,3,상봉2동,한식음식점,136392358,3975098046,4394,105475
50627,3,상봉2동,여관,15268342,138893758,432,4605
50628,3,상봉2동,운동/경기용품,0,2244514,0,36
50629,3,신내1동,커피-음료,35928652,173278505,7648,29342
50630,3,신내2동,예술학원,0,12730734,0,94
50631,3,신내2동,편의점,8995486,164455216,3079,31258
50632,3,중화1동,치킨전문점,670719,8837760,52,748
50633,3,중화1동,스포츠 강습,0,5316421,0,17
50634,3,중화1동,컴퓨터및주변장치판매,0,0,0,0
50635,3,중화1동,일반의원,5663801,70414579,539,5304
50636,3,중화1동,편의점,26269542,193510015,7670,32705
50637,3,중화1동,네일숍,1178858,11801585,22,149
50638,3,중화2동,여관,1066420,19226427,23,534
50639,3,길음1동,피부관리실,0,503517,0,10
50640,3,중화2동,스포츠 강습,0,0,0,0
50641,3,중화2동,슈퍼마켓,15051724,339892280,2974,46637
50642,3,중화2동,제과점,6890842,85678114,1005,10889
50643,3,길음1동,한의원,0,1631008,0,197
50644,3,길음2동,편의점,35886091,322402879,10229,61185
50645,3,돈암2동,일반의류,0,0,0,0
50646,3,동선동,한식음식점,204039527,3611693395,10598,113043
50647,3,동선동,화초,3640674,26544842,262,1585
50648,3,동선동,치과의원,9019519,135325651,126,1173
50649,3,동선동,일반교습학원,10263341,2980408,32,13
50650,3,동선동,미곡판매,0,0,0,0
50651,3,보문동,한식음식점,6893653,386296096,342,14089
50652,3,보문동,일반의류,0,847462,0,68
50653,3,보문동,제과점,2262586,49032212,337,6451
50654,3,보문동,네일숍,0,945205,0,63
50655,3,삼선동,중식음식점,2137519,50399275,163,1505
50656,3,삼선동,노래방,1437184,23571015,494,3769
50657,3,삼선동,네일숍,0,155700,0,3
50658,3,삼선동,여관,4582427,61766758,190,2241
50659,3,석관동,신발,0,1071235,0,40
50660,3,삼선동,의료기기,0,0,0,0
50661,3,석관동,가전제품,0,0,0,0
50662,3,석관동,일반의원,4441791,80313580,749,7068
50663,3,성북동,커피-음료,9649968,187900985,1668,22233
50664,3,안암동,세탁소,0,16761661,0,1439
50665,3,월곡1동,미용실,6235444,58014867,204,1548
50666,3,월곡1동,육류판매,0,5778888,0,92
50667,3,월곡2동,미용실,2797106,79708829,126,2606
50668,3,월곡2동,일반교습학원,0,6551494,0,34
50669,3,월곡2동,안경,964493,39739418,13,724
50670,3,월곡2동,예술학원,0,0,0,0
50671,3,월곡2동,자동차미용,0,1039758,0,27
50672,3,장위1동,세탁소,0,449349,0,45
50673,3,장위1동,안경,0,588232,0,16
50674,3,장위1동,슈퍼마켓,7302130,64920419,1079,9736
50675,3,장위2동,철물점,0,978194,0,103
50676,3,정릉1동,일반교습학원,0,0,0,0
50677,3,정릉1동,예술학원,0,0,0,0
50678,3,정릉2동,철물점,0,1100618,0,165
50679,3,정릉1동,인테리어,0,0,0,0
50680,3,정릉1동,핸드폰,0,0,0,0
50681,3,정릉2동,노래방,355729,7149434,21,277
50682,3,정릉3동,자동차수리,0,52330326,0,383
50683,3,정릉4동,청과상,0,1511509,0,92
50684,3,종암동,육류판매,0,16400772,0,808
50685,3,종암동,시계및귀금속,0,0,0,0
50686,3,미아동,화장품,2217880,11767784,748,2527
50687,3,미아동,안경,4258706,119209168,191,2580
50688,3,미아동,청과상,435160,15749192,52,1340
50689,3,번1동,호프-간이주점,6724809,173456689,144,5306
50690,3,번1동,청과상,0,8503330,0,721
50691,3,번1동,시계및귀금속,133356,345150,13,17
50692,3,번1동,커피-음료,12131608,173211044,2414,33231
50693,3,번2동,자동차수리,0,1019639,0,16
50694,3,번2동,인테리어,0,33533247,0,1164
50695,3,번3동,자동차수리,0,2837338,0,20
50696,3,번3동,신발,0,0,0,0
50697,3,삼각산동,스포츠 강습,937690,11721126,5,32
50698,3,삼양동,반찬가게,0,6642350,0,656
50699,3,삼각산동,PC방,12966790,81158746,3093,15062
50700,3,삼각산동,청과상,0,86547,0,12
50701,3,삼각산동,반찬가게,0,6936916,0,629
50702,3,삼양동,핸드폰,0,0,0,0
50703,3,삼양동,조명용품,0,279993,0,26
50704,3,삼양동,커피-음료,201468,8679439,36,1615
50705,3,송중동,일반의원,27129654,1013663462,1975,27155
50706,3,송중동,커피-음료,22977304,265773397,3874,40945
50707,3,송중동,세탁소,30463,8696401,4,658
50708,3,송중동,육류판매,357011,25618932,23,1114
50709,3,송천동,시계및귀금속,0,0,0,0
50710,3,송천동,일반의원,5870092,139184973,550,8916
50711,3,송천동,청과상,0,1170254,0,128
50712,3,수유1동,노래방,0,32838709,0,526
50713,3,수유1동,수산물판매,458070,83083246,10,4163
50714,3,수유1동,안경,0,537797,0,28
50715,3,수유1동,애완동물,0,2532573,0,214
50716,3,수유1동,제과점,1201123,28420641,159,3646
50717,3,수유2동,인테리어,0,0,0,0
50718,3,우이동,패스트푸드점,972842,19473843,145,2333
50719,3,수유3동,슈퍼마켓,10099333,354892435,1524,47153
50720,3,수유3동,분식전문점,24619893,187056055,2042,16532
50721,3,수유3동,당구장,1826813,31531849,199,1485
50722,3,우이동,가구,0,0,0,0
50723,3,우이동,일반교습학원,0,0,0,0
50724,3,우이동,컴퓨터및주변장치판매,0,0,0,0
50725,3,우이동,스포츠 강습,0,0,0,0
50726,3,인수동,전자상거래업,0,0,0,0
50727,3,도봉1동,미곡판매,0,0,0,0
50728,3,도봉1동,가방,0,908354,0,23
50729,3,도봉1동,자전거 및 기타운송장비,4209762,1804184,120,120
50730,3,도봉1동,서적,0,0,0,0
50731,3,도봉1동,의료기기,0,0,0,0
50732,3,도봉2동,한식음식점,8815696,269135550,409,9195
50733,3,도봉2동,일반교습학원,0,0,0,0
50734,3,방학1동,세탁소,0,2584571,0,210
50735,3,방학1동,핸드폰,0,0,0,0
50736,3,방학1동,양식음식점,0,3265553,0,508
50737,3,방학1동,외국어학원,0,0,0,0
50738,3,방학1동,수산물판매,0,552619,0,24
50739,3,방학3동,치과의원,1076993,9138560,21,232
50740,4,신사동,제과점,4015445,114137492,627,13592
50741,4,신사동,슈퍼마켓,3881798,120836669,564,18828
50742,4,신사동,시계및귀금속,0,558631,0,55
50743,4,신원동,청과상,0,14767434,0,1460
50744,4,신원동,분식전문점,2832711,45845560,374,5239
50745,4,신원동,네일숍,0,7269754,0,37
50746,4,신원동,한의원,0,6774049,0,72
50747,4,은천동,애완동물,15838,2259531,5,131
50748,4,은천동,당구장,0,489948,0,56
50749,4,인헌동,육류판매,2701815,200506600,164,11817
50750,4,인헌동,한의원,1538360,123645739,178,4622
50751,4,조원동,중식음식점,3180410,71811305,70,1939
50752,4,조원동,화장품,56116777,1995165593,3110,93164
50753,4,조원동,일반의류,0,5913341,0,223
50754,4,조원동,반찬가게,0,4914198,0,637
50755,4,중앙동,커피-음료,10116910,169718299,2096,37317
50756,4,중앙동,인테리어,0,0,0,0
50757,4,중앙동,예술학원,0,6626956,0,38
50758,4,중앙동,자동차수리,0,16601464,0,45
50759,4,중앙동,조명용품,0,34518663,0,612
50760,4,청룡동,인테리어,95326,14361934,24,1290
50761,4,청룡동,화초,75437,2392652,3,93
50762,4,청룡동,청과상,151407,49426185,13,6593
50763,4,청룡동,핸드폰,0,3573812,0,447
50764,4,청림동,육류판매,0,2885939,0,99
50765,4,행운동,분식전문점,1103786,59088498,135,6532
50766,4,행운동,당구장,0,1494049,0,136
50767,4,행운동,제과점,5174601,70487238,684,8285
50768,4,내곡동,편의점,4017133,40849161,1000,6900
50769,4,내곡동,일반의원,532983,2813066,113,515
50770,4,반포1동,커피-음료,18050623,466179460,3188,81149
50771,4,반포1동,육류판매,209812,5129258,7,273
50772,4,반포1동,가구,0,0,0,0
50773,4,반포1동,치킨전문점,7765642,89084243,522,4586
50774,4,반포1동,의료기기,0,0,0,0
50775,4,반포3동,편의점,48407235,85870673,16158,15159
50776,4,반포1동,PC방,13967283,488233897,4478,84350
50777,4,반포3동,한의원,0,222037667,0,1034
50778,4,반포3동,예술학원,149606,0,15,0
50779,4,반포3동,문구,309793,896542,44,112
50780,4,반포3동,안경,13745500,94008579,590,3188
50781,4,반포3동,제과점,5288077,31135559,866,4477
50782,4,반포3동,일식음식점,137264,22845332,11,317
50783,4,반포4동,호프-간이주점,9321565,254430696,266,3674
50784,4,반포4동,예술학원,191600,4470645,12,6
50785,4,반포4동,화초,669979,36757388,46,1000
50786,4,반포본동,일반교습학원,0,0,0,0
50787,4,반포본동,커피-음료,0,1792294,0,301
50788,4,반포본동,청과상,0,0,0,0
50789,4,방배2동,커피-음료,17216179,628609290,2200,65807
50790,4,방배2동,노래방,888385,36132829,45,1399
50791,4,방배2동,한식음식점,32135675,2582421976,908,45121
50792,4,방배2동,예술학원,0,0,0,0
50793,4,방배2동,애완동물,400000,13102035,140,1475
50794,4,방배4동,문구,188000,67197063,28,1366
50795,4,방배3동,치킨전문점,0,787690,0,22
50796,4,방배3동,세탁소,0,806715,0,60
50797,4,방배3동,예술학원,0,4997661,0,42
50798,4,방배4동,반찬가게,33457659,527788006,16447,50302
50799,4,방배4동,패스트푸드점,290791,11099082,38,875
50800,4,방배4동,가전제품,0,0,0,0
50801,4,방배본동,가구,0,7260843,0,73
50802,4,방배본동,일반의원,3379311,91720612,316,3961
50803,4,서초1동,스포츠클럽,68078,90790824,3,662
50804,4,서초2동,한식음식점,31309492,2462026383,1680,88410
50805,4,서초2동,조명용품,0,2212944,0,126
50806,4,서초2동,편의점,97934014,1810364798,26554,341218
50807,4,서초2동,의약품,21723904,687169634,2392,68328
50808,4,서초3동,세탁소,176896,38217162,25,3430
50809,4,서초3동,한식음식점,103934445,3645969291,6259,139562
50810,4,서초3동,서적,14648748,35351765,316,693
50811,4,서초3동,가전제품수리,0,8374153,0,116
50812,4,서초3동,의료기기,0,3498561,0,33
50813,4,양재1동,화장품,294255,62010123,5,461
50814,4,서초4동,예술학원,5486180,14116779,16,54
50815,4,양재1동,양식음식점,2330532,212695024,133,4293
50816,4,양재1동,컴퓨터및주변장치판매,0,0,0,0
50817,4,양재1동,핸드폰,0,9795380,0,1905
50818,4,양재2동,제과점,8900338,143218807,1316,21753
50819,4,양재2동,중식음식점,3723718,75268276,202,3509
50820,4,양재2동,문구,5436470,70880883,958,8201
50821,4,잠원동,세탁소,751869,18326317,129,1473
50822,4,잠원동,패스트푸드점,1178039,23488861,43,772
50823,4,잠원동,호프-간이주점,3319177,227210883,133,4075
50824,4,잠원동,골프연습장,0,5766274,0,157
50825,4,개포4동,전자상거래업,538,72693340,0,1118
50826,4,개포4동,제과점,3197308,21267348,563,2936
50827,4,논현1동,분식전문점,5566818,294684647,534,23544
50828,4,논현1동,패스트푸드점,19323471,295506614,1873,23457
50829,4,논현1동,수산물판매,0,8068218,0,483
50830,4,논현1동,육류판매,0,258356392,0,4967
50831,4,논현2동,섬유제품,0,0,0,0
50832,4,논현2동,운동/경기용품,61070858,3658416100,261,12699
50833,4,논현2동,일식음식점,12683168,764592540,277,15391
50834,4,논현2동,중식음식점,4184444,219928106,298,13283
50835,4,논현2동,수산물판매,0,0,0,0
50836,4,논현2동,PC방,6964476,36002829,1880,8610
50837,4,대치1동,서적,8691117,2410982,457,110
50838,4,대치1동,골프연습장,0,37798815,0,1189
50839,4,대치1동,패스트푸드점,55349221,74315430,7221,9076
50840,4,대치2동,미용실,2037624,5677553,145,295
50841,4,대치2동,가구,0,577521095,0,245
50842,4,대치4동,한식음식점,462604127,4749269945,33818,153202
50843,4,대치4동,육류판매,0,22259381,0,239
50844,4,대치4동,인테리어,0,4543891,0,485
50845,4,대치4동,컴퓨터및주변장치판매,22404891,248450279,740,12939
50846,4,도곡1동,화장품,34242018,445060750,2372,25613
50847,4,도곡1동,미용실,4718182,58989201,109,1212
50848,4,도곡1동,슈퍼마켓,210796,4559590,39,395
50849,4,삼성2동,한식음식점,24752753,1520744349,1645,77359
50850,4,도곡2동,일식음식점,3466332,113444675,213,5521
50851,4,도곡2동,의료기기,0,0,0,0
50852,4,삼성1동,편의점,79234530,1651337267,18751,329271
50853,4,삼성2동,골프연습장,0,29328726,0,422
50854,4,삼성2동,외국어학원,0,0,0,0
50855,4,삼성2동,애완동물,0,2328062,0,71
50856,4,삼성2동,제과점,2634856,114185208,325,10413
50857,4,세곡동,슈퍼마켓,5222983,188669184,1376,18969
50858,4,세곡동,일반의류,0,0,0,0
50859,4,세곡동,반찬가게,0,72454615,0,455
50860,4,수서동,세탁소,0,0,0,0
50861,4,신사동,스포츠클럽,0,103672025,0,330
50862,4,압구정동,미용실,55800094,1215998123,586,11977
50863,4,압구정동,예술학원,3947786,391625409,20,622
50864,4,압구정동,핸드폰,257171,1980217,26,206
50865,4,역삼1동,예술학원,838576,271725114,13,793
50866,4,역삼1동,육류판매,0,33352844,0,1804
50867,4,역삼1동,자동차미용,0,18228121,0,576
50868,4,역삼1동,애완동물,6076322,125217110,17,411
50869,4,역삼2동,일반의원,15736515,1142450194,948,12614
50870,4,역삼2동,슈퍼마켓,18256039,142249677,5802,15911
50871,4,역삼2동,수산물판매,0,640375,0,28
50872,4,역삼2동,PC방,103223044,278312852,24974,39725
50873,4,일원1동,예술학원,0,33614853,0,191
50874,4,일원1동,시계및귀금속,0,34556,0,8
50875,4,청담동,안경,0,75134396,0,513
50876,4,가락2동,화장품,17456690,246262092,1094,11900
50877,4,가락2동,일반교습학원,0,4611633,0,18
50878,4,가락본동,의료기기,0,0,0,0
50879,4,가락본동,노래방,114483,59491555,21,785
50880,4,가락본동,네일숍,0,5889378,0,71
50881,4,가락본동,중식음식점,1772164,87439030,165,3860
50882,4,거여1동,안경,960800,29076056,58,516
50883,4,거여1동,치과의원,0,13109408,0,181
50884,4,거여1동,가전제품,0,0,0,0
50885,4,거여2동,치과의원,16947123,87309318,33,770
50886,4,마천1동,스포츠 강습,0,0,0,0
50887,4,거여2동,운동/경기용품,0,0,0,0
50888,4,거여2동,골프연습장,0,3380914,0,79
50889,4,마천1동,핸드폰,0,0,0,0
50890,4,마천2동,문구,0,0,0,0
50891,4,문정1동,세탁소,63800,6318214,9,442
50892,4,문정1동,치킨전문점,1058431,23126982,66,911
50893,4,문정2동,애완동물,0,1593275,0,82
50894,4,방이1동,커피-음료,11096212,191137732,1352,16573
50895,4,방이1동,청과상,0,5573147,0,573
50896,4,방이1동,골프연습장,0,1034960,0,38
50897,4,방이2동,인테리어,0,2123847,0,125
50898,4,방이2동,골프연습장,0,64820190,0,1408
50899,4,방이2동,일반교습학원,163360,0,17,15
50900,4,방이2동,조명용품,34006,1545600,6,86
50901,4,삼전동,의약품,2722482,184743567,440,20596
50902,4,삼전동,외국어학원,0,0,0,0
50903,4,석촌동,서적,6582545,2802348,371,198
50904,4,송파1동,양식음식점,9949463,478224878,225,9225
50905,4,송파1동,피부관리실,0,810497,0,10
50906,4,송파1동,가방,0,0,0,0
50907,4,오금동,철물점,0,34972728,0,1059
50908,4,송파2동,외국어학원,0,0,0,0
50909,4,오금동,안경,241760,8964055,18,199
50910,4,오금동,피부관리실,0,530328,0,14
50911,4,위례동,패스트푸드점,5057165,21027147,574,2113
50912,4,잠실2동,의약품,10069656,123568469,1602,10448
50913,4,잠실6동,일반의류,1550163030,45679983382,122092,1742252
50914,4,잠실6동,예술학원,0,0,0,0
50915,4,잠실7동,미용실,0,895310,0,32
50916,4,잠실본동,반찬가게,3677583,95261082,409,9229
50917,4,잠실본동,PC방,114179129,378062096,28966,70699
50918,4,잠실본동,서적,12482217,4117764,791,286
50919,4,장지동,노래방,5670125,24846618,1232,4507
50920,4,풍납2동,커피-음료,4755111,58693781,593,7601
50921,4,강일동,분식전문점,3795089,41023504,395,4309
50922,4,강일동,화장품,2396980,9416445,41,121
50923,4,고덕1동,치과의원,2635610,0,22,0
50924,4,고덕1동,분식전문점,3088577,15674868,396,1942
50925,4,고덕1동,한의원,476060,12595976,56,616
50926,4,고덕2동,한의원,172654,169985,27,18
50927,4,고덕2동,화장품,48821804,385195570,2573,18593
50928,4,고덕2동,청과상,95993,17964218,12,731
50929,4,길동,의약품,11714995,476782792,1486,43209
50930,4,길동,스포츠 강습,4631858,28238167,15,58
50931,4,길동,화초,0,164146344,0,1581
50932,4,둔촌2동,커피-음료,3685124,116007590,662,15702
50933,4,둔촌2동,문구,0,58350,0,17
50934,4,둔촌2동,슈퍼마켓,2816744,44992327,708,3965
50935,4,명일1동,네일숍,349549,24742484,29,638
50936,4,명일1동,한의원,4800378,13048937,170,986
50937,4,명일2동,PC방,134388402,302746602,35409,61745
50938,4,상일동,일반교습학원,0,0,0,0
50939,4,성내2동,섬유제품,0,209565,0,32
50940,4,성내2동,인테리어,0,0,0,0
50941,4,성내2동,신발,0,508941,0,30
50942,4,암사3동,문구,488987,157249,77,56
50943,4,성내3동,골프연습장,0,9532651,0,223
50944,4,성내3동,슈퍼마켓,5177898,130291058,1055,10454
50945,4,암사1동,슈퍼마켓,12603444,187431465,2862,17505
50946,4,암사3동,수산물판매,0,3008193,0,186
50947,4,암사3동,예술학원,4250000,8461456,28,44
50948,4,암사3동,제과점,523487,2465057,81,262
50949,4,암사3동,세탁소,201064,1682797,9,80
50950,4,천호1동,호프-간이주점,4463466,77331155,149,1971
50951,4,천호1동,문구,774684,469941,397,183
50952,4,천호1동,철물점,0,3161300,0,221
50953,4,천호1동,자동차수리,0,3904914,0,32
50954,4,천호1동,수산물판매,0,0,0,0
50955,4,천호2동,제과점,11196300,95771591,994,10380
50956,4,천호2동,외국어학원,0,1699536,0,16
50957,4,천호2동,철물점,918953,21330210,38,367
50958,4,천호2동,핸드폰,0,460983,0,92
50959,4,천호2동,일반교습학원,0,0,0,0
50960,4,천호2동,가구,0,0,0,0
50961,4,천호2동,자동차미용,0,1400629,0,34
50962,4,천호3동,한의원,0,44350088,0,541
50963,4,휘경2동,예술학원,0,0,0,0
50964,4,청량리동,노래방,317880,19173203,11,360
50965,4,회기동,편의점,86621260,1426748039,23199,331088
50966,4,휘경1동,섬유제품,0,24839591,0,135
50967,4,휘경2동,스포츠 강습,0,4919624,0,33
50968,4,휘경2동,육류판매,0,2225818,0,98
50969,4,휘경2동,인테리어,0,0,0,0
50970,4,망우3동,철물점,0,0,0,0
50971,4,망우본동,일반의원,24090752,405384370,2001,16494
50972,4,망우본동,분식전문점,7435625,66108183,1111,6361
50973,4,망우본동,청과상,100612,17889798,30,1391
50974,4,망우본동,자동차미용,0,6148996,0,190
50975,4,망우본동,문구,1997929,9286083,603,1404
50976,4,면목2동,중식음식점,783728,12658623,24,461
50977,4,면목2동,일반의원,6423885,126625508,864,8472
50978,4,면목2동,부동산중개업,0,0,0,0
50979,4,면목3·8동,노래방,9332210,97108299,1324,7538
50980,4,면목3·8동,섬유제품,0,582792,0,10
50981,4,면목3·8동,치과의원,7639,24448198,8,702
50982,4,면목3·8동,핸드폰,11636896,9799491,1838,1838
50983,4,면목4동,청과상,286807,3499044,57,288
50984,4,면목7동,분식전문점,4267943,62056719,427,6332
50985,4,면목4동,수산물판매,0,0,0,0
50986,4,면목5동,가전제품수리,0,0,0,0
50987,4,면목5동,호프-간이주점,0,409398,0,49
50988,4,면목7동,신발,0,148190,0,8
50989,4,면목본동,가방,0,0,0,0
50990,4,묵1동,분식전문점,8600732,91293777,953,7019
50991,4,묵1동,한의원,0,11165504,0,438
50992,4,묵2동,섬유제품,0,0,0,0
50993,4,묵2동,미곡판매,0,0,0,0
50994,4,묵2동,가전제품,0,0,0,0
50995,4,상봉1동,편의점,7588942,132885128,2083,22823
50996,4,상봉1동,한의원,0,1285149,0,98
50997,4,상봉1동,전자상거래업,0,10051246,0,197
50998,4,상봉2동,피부관리실,0,3699546,0,79
50999,4,상봉2동,치과의원,76451,254338256,19,3521
51000,4,신내1동,한식음식점,53456608,700554986,2058,20258
51001,4,신내1동,호프-간이주점,10017151,131042111,205,3068
51002,4,신내1동,예술학원,0,0,0,0
51003,4,신내2동,자동차수리,0,1107614,0,88
51004,4,신내2동,제과점,4631296,51622553,899,9523
51005,4,신내2동,서적,18312210,3347751,1807,386
51006,4,신내2동,일식음식점,10306237,68210194,642,3395
51007,4,중화1동,예술학원,3436008,8590021,22,54
51008,4,중화1동,커피-음료,189631,5363251,33,918
51009,4,중화1동,반찬가게,17053087,34831755,7719,9434
51010,4,중화2동,화초,0,1184143,0,49
51011,4,길음1동,당구장,658765,1055711,73,80
51012,4,길음1동,화장품,43137,2625461,4,228
51013,4,길음1동,인테리어,0,0,0,0
51014,4,길음2동,네일숍,0,4201241,0,64
51015,4,길음2동,안경,3124323,49821804,235,1224
51016,4,돈암1동,치과의원,0,42492332,0,152
51017,4,돈암1동,네일숍,0,532045,0,21
51018,4,돈암2동,일반의원,29030191,126016001,3013,9553
51019,4,동선동,슈퍼마켓,13637649,419334309,2530,49655
51020,4,동선동,자동차수리,0,2473063,0,18
51021,4,보문동,시계및귀금속,0,60491,0,11
51022,4,동선동,편의점,140251627,1403061802,37513,273620
51023,4,동선동,육류판매,0,53876834,0,788
51024,4,보문동,노래방,0,3108136,0,101
51025,4,삼선동,스포츠클럽,1858282,95374327,6,846
51026,4,삼선동,의료기기,0,0,0,0
51027,4,삼선동,신발,0,288782,0,23
51028,4,석관동,의약품,6948017,185204985,1211,20829
51029,4,석관동,피부관리실,0,0,0,0
51030,4,석관동,의료기기,0,0,0,0
51031,4,성북동,제과점,221026,4598025,18,425
51032,4,안암동,네일숍,0,1184071,0,26
51033,4,월곡1동,중식음식점,5594388,46451838,323,2419
51034,4,월곡1동,조명용품,0,0,0,0
51035,4,월곡1동,분식전문점,2234440,35275499,331,3545
51036,4,월곡1동,패스트푸드점,341072,3214739,26,588
51037,4,월곡2동,커피-음료,47815924,340464239,11330,75117
51038,4,월곡2동,시계및귀금속,1752409,315966,5,39
51039,4,장위1동,한식음식점,14935879,240072880,579,8571
51040,4,장위1동,중식음식점,2070027,12642505,108,798
51041,4,장위2동,화장품,0,0,0,0
51042,4,장위1동,노래방,310514,5900485,114,988
51043,4,장위1동,예술학원,0,0,0,0
51044,4,장위2동,자동차수리,0,0,0,0
51045,4,장위3동,예술학원,0,1274,0,13
51046,4,정릉1동,슈퍼마켓,3080202,21159206,773,3620
51047,4,정릉1동,스포츠 강습,0,0,0,0
51048,4,정릉2동,노래방,43856,2949087,4,104
51049,4,정릉2동,한의원,737394,4687031,89,515
51050,4,정릉3동,한식음식점,47117052,569095311,1540,16105
51051,4,정릉3동,자동차수리,0,64590677,0,466
51052,4,정릉3동,골프연습장,0,3850914,0,184
51053,4,정릉3동,미용실,2912244,26386332,131,1027
51054,4,정릉3동,치킨전문점,4808275,37557015,132,1380
51055,4,정릉3동,중식음식점,2452995,19877082,177,970
51056,4,종암동,슈퍼마켓,10477074,183732607,1593,24976
51057,4,종암동,골프연습장,0,18446903,0,646
51058,4,미아동,패스트푸드점,8808746,67770547,604,5215
51059,4,번1동,핸드폰,0,3719387,0,103
51060,4,미아동,예술학원,0,1426152,0,14
51061,4,번1동,세탁소,142857,13773634,12,966
51062,4,번1동,일반교습학원,0,0,0,0
51063,4,번1동,PC방,5538898,51058755,1797,10330
51064,4,번3동,미용실,704896,6013472,37,221
51065,4,삼각산동,피부관리실,0,0,0,0
51066,4,송중동,스포츠 강습,0,14219412,0,99
51067,4,송중동,청과상,423279,7271604,33,1153
51068,4,송천동,일반교습학원,0,0,0,0
51069,4,수유1동,한의원,251758,10582332,10,598
51070,4,수유1동,운동/경기용품,1666708,399071,70,23
51071,4,수유1동,예술학원,0,0,0,0
51072,4,수유1동,외국어학원,0,0,0,0
51073,4,수유2동,자동차수리,0,17236710,0,92
51074,4,수유2동,세탁소,0,3673772,0,145
51075,4,수유2동,전자상거래업,203390,378531,23,55
51076,4,수유2동,화초,282576,5882338,9,155
51077,4,수유2동,가구,0,0,0,0
51078,4,인수동,노래방,0,7653766,0,349
51079,4,수유3동,노래방,36813841,302858724,9015,40505
51080,4,우이동,자동차수리,0,37086004,0,273
51081,4,우이동,일반의원,530002,10325522,84,826
51082,4,인수동,치킨전문점,117890,8579016,6,263
51083,4,도봉1동,호프-간이주점,5203863,9546652,103,364
51084,4,도봉1동,치과의원,0,4437869,0,194
51085,4,도봉1동,인테리어,0,0,0,0
51086,4,도봉2동,중식음식점,217035,17895214,15,681
51087,4,도봉2동,한의원,0,21887474,0,331
51088,4,도봉2동,치과의원,184781,12131173,23,351
51089,4,도봉2동,섬유제품,0,238464,0,6
51090,4,도봉2동,세탁소,0,5575578,0,441
51091,4,방학1동,호프-간이주점,8490013,165679462,202,3442
51092,4,방학1동,인테리어,0,563069879,0,718
51093,4,방학1동,청과상,212687,11040106,19,1013
51094,4,방학1동,일반의원,15664413,307395036,2348,20309
51095,4,방학2동,일반의원,14704188,45465932,1772,4216
